distro,package,version,modified_date
v3.7,acf-ppp,0.5.0-r2,2017-11-07
v3.7,ed-doc,1.14.2-r2,2017-10-31
v3.7,abiword-plugin-latex,3.0.2-r1,2017-11-07
v3.7,sngtc_client,1.3.7-r1,2017-10-31
v3.7,acct,6.6.4-r0,2017-10-31
v3.7,espeak-dev,1.48.04-r1,2017-10-31
v3.7,perl-javascript-minifier-xs-doc,0.11-r3,2017-11-01
v3.7,perl-file-which,1.22-r0,2017-11-01
v3.7,dhcp-dev,4.3.5-r0,2017-11-01
v3.7,cdw-doc,0.8.1-r0,2017-11-01
v3.7,abiword-plugin-s5,3.0.2-r1,2017-11-07
v3.7,dovecot-sql,2.2.36.4-r0,2019-08-29
v3.7,perl-scalar-list-utils-doc,1.49-r0,2017-10-31
v3.7,liboil,0.3.17-r5,2017-10-31
v3.7,snappy,1.1.4-r2,2017-10-31
v3.7,abiword-plugin-collab,3.0.2-r1,2017-11-07
v3.7,gst-ffmpeg0.10,0.10.13-r1,2017-11-07
v3.7,perl-text-vfile-asdata-doc,0.08-r0,2017-10-31
v3.7,linux-hardened,4.9.65-r1,2017-11-27
v3.7,xkbcomp,1.4.0-r2,2017-10-31
v3.7,cryptsetup-dev,1.7.5-r1,2017-11-09
v3.7,libzdb,3.1-r1,2017-11-01
v3.7,taskd-doc,1.1.0-r4,2017-11-01
v3.7,stfl-dev,0.24-r2,2017-11-01
v3.7,libvncserver,0.9.11-r3,2019-11-03
v3.7,perl-uri,1.71-r1,2017-10-31
v3.7,perl-convert-color-doc,0.11-r0,2017-10-31
v3.7,freeradius-rest,3.0.15-r5,2019-08-20
v3.7,dovecot-doc,2.2.36.4-r0,2019-08-29
v3.7,sqsh-doc,2.5.16.1-r2,2017-11-01
v3.7,py-flask-oauthlib,0.9.3-r2,2017-11-01
v3.7,gnu-efi-dev,3.0.4-r1,2017-10-31
v3.7,cabextract,1.9-r0,2018-11-27
v3.7,libxext-dev,1.3.3-r2,2017-10-31
v3.7,libart-lgpl,2.3.21-r5,2017-10-31
v3.7,perl-doc,5.26.3-r0,2018-12-04
v3.7,enchant,1.6.0-r12,2017-10-31
v3.7,lua5.1-sql-odbc,2.3.5-r1,2017-10-31
v3.7,hunspell-dev,1.6.2-r1,2017-10-31
v3.7,miniperl,5.26.3-r0,2018-12-04
v3.7,libgfortran,6.4.0-r5,2017-10-31
v3.7,xf86-video-dummy-doc,0.3.8-r0,2017-11-07
v3.7,mtr-doc,0.92-r0,2017-11-07
v3.7,dhcpcd,6.11.5-r1,2017-11-01
v3.7,xvfb,1.19.5-r1,2018-10-29
v3.7,sshguard,2.0.0-r1,2017-10-31
v3.7,docbook-xsl,1.79.1-r1,2017-10-31
v3.7,xf86-video-rendition,4.2.6-r1,2017-11-07
v3.7,pam-pgsql-doc,0.7.3.2-r0,2017-11-01
v3.7,perl-business-hours,0.12-r1,2017-11-28
v3.7,font-xfree86-type1,1.0.4-r0,2017-10-31
v3.7,c-ares-dev,1.13.0-r0,2017-10-31
v3.7,aconf-doc,0.6.5-r0,2017-11-07
v3.7,acf-iptables,0.7.1-r2,2017-11-07
v3.7,gnutls-c++,3.6.1-r0,2017-10-31
v3.7,xsetmode-doc,1.0.0-r4,2017-10-31
v3.7,lua-penlight,1.5.4-r0,2017-10-31
v3.7,lua5.2-cqueues,20171014-r0,2017-11-14
v3.7,compositeproto-doc,0.4.2-r4,2017-10-31
v3.7,abiword-plugin-clarisworks,3.0.2-r1,2017-11-07
v3.7,partimage,0.6.9-r4,2017-11-09
v3.7,libcap-doc,2.25-r1,2017-10-31
v3.7,dev86-doc,0.16.21-r0,2017-10-31
v3.7,py-nose-doc,1.3.7-r2,2017-11-01
v3.7,libnetfilter_cthelper-dev,1.0.0-r0,2017-10-31
v3.7,sylpheed,3.6.0-r1,2017-11-13
v3.7,py-itsdangerous,0.24-r3,2017-11-01
v3.7,zfs-vanilla-dev,4.9.182-r0,2019-06-18
v3.7,py3-phonenumbers,8.8.6-r0,2017-11-18
v3.7,perl-convert-uulib-doc,1.5-r2,2017-10-31
v3.7,haserl-lua5.2,0.9.35-r1,2017-10-31
v3.7,libiec61883-utils,1.2.0-r1,2017-10-31
v3.7,snort-doc,2.9.11-r0,2017-11-16
v3.7,perl-try-tiny,0.22-r1,2017-10-31
v3.7,perl-try-tiny,0.28-r1,2017-11-05
v3.7,lua5.1-microlight,1.1.1-r2,2017-10-31
v3.7,dahdi-tools-dev,2.11.1-r0,2017-10-31
v3.7,farstream-doc,0.2.8-r2,2017-11-17
v3.7,nfprofile,1.6.15-r1,2019-11-20
v3.7,libqrencode,4.0.0-r0,2017-10-31
v3.7,kamailio-snmpstats,5.0.7-r0,2018-07-30
v3.7,librevenge,0.0.4-r0,2017-11-01
v3.7,libtool-doc,2.4.6-r4,2017-10-31
v3.7,htop,2.0.2-r0,2017-11-01
v3.7,libdvdread,5.0.3-r1,2017-10-31
v3.7,acf-alpine-conf,0.9.0-r3,2017-11-07
v3.7,py-tracing,0.8-r1,2017-11-01
v3.7,coova-chilli,1.3.2-r2,2017-11-10
v3.7,postgresql-plpython3,10.10-r0,2019-08-13
v3.7,py-pynacl,1.2.0-r0,2017-11-07
v3.7,libverto-libevent,0.3.0-r0,2017-10-31
v3.7,qemu-sh4eb,2.10.1-r3,2018-02-27
v3.7,usb-modeswitch,2.5.1-r0,2017-10-31
v3.7,gawk,4.2.0-r0,2017-10-31
v3.7,thunar-vcs-plugin-git,0.1.4-r6,2017-11-10
v3.7,libcom_err,1.43.7-r1,2019-10-17
v3.7,libsoup,2.60.2-r0,2017-10-31
v3.7,lua5.2-bitlib,5.3.0-r0,2017-10-31
v3.7,libusb-dev,1.0.21-r0,2017-10-31
v3.7,openvpn,2.4.4-r1,2017-11-09
v3.7,perl-carp-doc,1.38-r0,2017-10-31
v3.7,xfce4-terminal-doc,0.6.3-r1,2017-11-07
v3.7,perl-crypt-eksblowfish-doc,0.009-r4,2017-10-31
v3.7,lua5.1-ldbus,20150430-r2,2017-11-01
v3.7,gapk,0.1-r1,2017-11-07
v3.7,uwsgi-pam,2.0.17-r0,2018-03-27
v3.7,perl-mail-spamassassin-doc,3.4.1-r2,2017-11-01
v3.7,igmpproxy-doc,0.1-r5,2017-10-31
v3.7,uwsgi-cheaper_busyness,2.0.17-r0,2018-03-27
v3.7,qca,2.1.3-r4,2017-11-10
v3.7,f2fs-tools-libs,1.6.1-r0,2017-10-31
v3.7,glade-lang,3.20.1-r0,2017-11-07
v3.7,xtables-addons-hardened,4.9.65-r1,2017-11-27
v3.7,minicom-lang,2.7.1-r0,2017-10-31
v3.7,font-misc-cyrillic,1.0.3-r0,2017-11-01
v3.7,apr-util-dbd_sqlite3,1.6.1-r1,2017-11-10
v3.7,libxrender-doc,0.9.10-r2,2017-10-31
v3.7,perl-text-wrapper,1.04-r0,2017-11-01
v3.7,libksba-dev,1.3.5-r0,2017-10-31
v3.7,swfdec,0.9.2-r0,2017-11-07
v3.7,py2-purl,1.3.1-r0,2017-10-31
v3.7,sems-doc,1.6.0-r6,2017-11-09
v3.7,libburn-dev,1.4.8-r0,2017-10-31
v3.7,postfix-ldap,3.2.4-r1,2017-11-10
v3.7,cdparanoia-libs,10.2-r7,2017-10-31
v3.7,axel-doc,2.4-r1,2017-11-01
v3.7,lm_sensors,3.4.0-r4,2017-10-31
v3.7,kamailio-xmpp,5.0.7-r0,2018-07-30
v3.7,libpciaccess,0.13.5-r1,2017-10-31
v3.7,perl-log-dispatch-doc,2.67-r0,2017-11-17
v3.7,isl-dev,0.18-r0,2017-10-31
v3.7,openobex-dev,1.7.2-r1,2017-11-07
v3.7,perl-class-mix,0.005-r0,2017-10-31
v3.7,gtk+2.0,2.24.31-r0,2017-11-07
v3.7,xen-hypervisor,4.9.4-r1,2019-05-17
v3.7,perl-fcgi-doc,0.78-r1,2017-10-31
v3.7,acf-pingu,0.4.0-r2,2017-11-07
v3.7,perl-http-body,1.17-r0,2017-10-31
v3.7,lua-socket,3.0_rc1_git20160306-r2,2017-10-31
v3.7,perl-font-afm-doc,1.20-r0,2017-10-31
v3.7,py-ediarpc,0.3-r0,2017-11-01
v3.7,py3-country,17.9.23-r0,2017-11-01
v3.7,dtc-dev,1.4.4-r0,2017-10-31
v3.7,herbstluftwm,0.7.0-r1,2017-11-01
v3.7,util-macros,1.19.1-r1,2017-10-31
v3.7,lua5.1-mosquitto,0.2-r1,2017-11-01
v3.7,asterisk-dbg,15.6.2-r0,2019-09-17
v3.7,ppp-chat,2.4.7-r5,2017-10-31
v3.7,recode-dev,3.6-r1,2017-10-31
v3.7,gengetopt-doc,2.22.6-r2,2017-10-31
v3.7,bcache-tools,1.0.8-r1,2017-11-01
v3.7,pwclient,1.1.3-r1,2019-07-04
v3.7,uwsgi-forkptyrouter,2.0.17-r0,2018-03-27
v3.7,py2-ecdsa,0.13-r5,2017-11-01
v3.7,jansson,2.10-r0,2017-10-31
v3.7,python3-wininst,3.6.9-r1,2019-10-17
v3.7,lua5.1-yaml,1.1.2-r1,2017-10-31
v3.7,abiword-plugin-mht,3.0.2-r1,2017-11-07
v3.7,speedtest-cli,1.0.7-r0,2017-11-01
v3.7,py2-dateutil,2.6.1-r0,2017-10-31
v3.7,gstreamer0.10-dev,0.10.36-r2,2017-10-31
v3.7,lxc-templates,2.1.1-r3,2018-08-06
v3.7,gvfs-smb,1.34.1-r1,2019-07-22
v3.7,openldap-overlay-ppolicy,2.4.48-r0,2019-08-27
v3.7,xf86-video-sunleo,1.2.2-r0,2017-11-07
v3.7,b43-fwcutter-doc,019-r0,2017-11-01
v3.7,giflib,5.1.4-r1,2017-10-31
v3.7,kamailio-dbtext,5.0.7-r0,2018-07-30
v3.7,xineramaproto,1.2.1-r3,2017-10-31
v3.7,collectd-dns,5.7.2-r0,2017-11-07
v3.7,xf86-video-vesa-doc,2.3.4-r2,2017-11-07
v3.7,perl-net-dns-resolver-programmable-doc,0.003-r2,2017-10-31
v3.7,gconf-doc,3.2.6-r1,2017-11-17
v3.7,font-jis-misc,1.0.3-r0,2017-11-01
v3.7,gtk-engines-thinice,2.21.0-r2,2017-11-07
v3.7,groff,1.22.3-r2,2017-10-31
v3.7,unbound-doc,1.6.7-r1,2017-11-13
v3.7,perl-posix-strftime-compiler,0.41-r0,2017-10-31
v3.7,perl-cps-doc,0.18-r0,2017-10-31
v3.7,perl-rrd,1.5.6-r3,2017-12-03
v3.7,goffice-dev,0.10.36-r0,2017-11-23
v3.7,libproc,3.3.12-r3,2017-11-01
v3.7,dovecot-mysql,2.2.36.4-r0,2019-08-29
v3.7,ilbc-dev,0.0.1-r0,2017-11-13
v3.7,gnokii-libs,0.6.31-r6,2017-11-07
v3.7,lua5.1-dbi-postgresql,0.6-r1,2017-11-24
v3.7,openssh-doc,7.5_p1-r10,2019-03-04
v3.7,lua5.2-feedparser,0.71-r0,2017-10-31
v3.7,acf-lighttpd,0.6.0-r2,2017-11-07
v3.7,perl-socket,2.024-r2,2017-10-31
v3.7,libdv-tools,1.0.0-r3,2017-11-07
v3.7,swish-e-dev,2.4.7-r8,2017-10-31
v3.7,flex-dev,2.6.4-r1,2017-10-31
v3.7,cppunit,1.14.0-r0,2017-10-31
v3.7,perl-db_file-doc,1.840-r1,2017-11-01
v3.7,grep,3.1-r0,2017-10-31
v3.7,openbox-libs,3.6.1-r1,2017-11-07
v3.7,libcdio,0.94-r0,2017-10-31
v3.7,py2-mock,2.0.0-r3,2017-11-01
v3.7,perl-extutils-helpers-doc,0.026-r0,2017-10-31
v3.7,libdv-doc,1.0.0-r3,2017-11-07
v3.7,ragel,6.10-r0,2017-10-31
v3.7,drbd-utils-doc,9.1.1-r0,2017-11-27
v3.7,xf86-video-vmware,13.2.1-r0,2017-11-07
v3.7,apache2-proxy-html,2.4.41-r0,2019-08-20
v3.7,ncftp-doc,3.2.6-r1,2017-10-31
v3.7,tevent,0.9.34-r0,2017-11-24
v3.7,xf86-video-ast,1.1.5-r1,2017-11-07
v3.7,ngrep-doc,1.45-r4,2017-10-31
v3.7,acf-mdadm,0.5.0-r2,2017-11-07
v3.7,spamassassin-client,3.4.1-r8,2017-11-01
v3.7,mrxvt-doc,0.5.4-r7,2017-10-31
v3.7,gst-plugins-base0.10-dev,0.10.36-r3,2017-11-07
v3.7,qt,4.8.7-r8,2017-11-10
v3.7,py-factory-boy,2.9.2-r0,2017-11-01
v3.7,hostapd,2.6-r6,2019-09-17
v3.7,ca-certificates-doc,20190108-r0,2019-05-27
v3.7,font-bh-lucidatypewriter-75dpi,1.0.3-r0,2017-11-01
v3.7,lua5.2-rex-posix,2.9.0-r0,2017-11-14
v3.7,dri2proto-doc,2.8-r2,2017-10-31
v3.7,libbsd,0.8.6-r1,2017-10-31
v3.7,btrfs-progs-bash-completion,4.13.2-r0,2017-10-31
v3.7,cvs,1.11.23-r0,2017-10-31
v3.7,py-webassets,0.12.1-r1,2017-11-01
v3.7,xcb-util-image,0.4.0-r1,2017-10-31
v3.7,randrproto-doc,1.5.0-r2,2017-10-31
v3.7,ngrep,1.45-r4,2017-10-31
v3.7,perl-variable-magic-doc,0.62-r0,2017-11-07
v3.7,multipath-tools-doc,0.7.4-r0,2017-11-16
v3.7,libidl-doc,0.8.14-r2,2017-11-17
v3.7,acf-kamailio,0.10.0-r2,2017-11-07
v3.7,spice,0.14.1-r2,2019-01-31
v3.7,libgcc,6.4.0-r5,2017-10-31
v3.7,qemu-ppc64abi32,2.10.1-r3,2018-02-27
v3.7,perl-unix-syslog-doc,1.1-r9,2017-10-31
v3.7,py2-tornado,4.5.2-r1,2017-11-01
v3.7,freeswitch-sounds-ru-RU-elena-8000,1.0.12-r1,2017-11-01
v3.7,tzdata-doc,2019c-r0,2019-10-17
v3.7,libdrm,2.4.88-r0,2017-11-14
v3.7,tar,1.32-r0,2019-02-25
v3.7,heimdal-dev,7.4.0-r4,2019-07-11
v3.7,freeradius-mssql,3.0.15-r5,2019-08-20
v3.7,nodejs-doc,8.9.3-r1,2018-04-01
v3.7,py-enum34,1.1.6-r2,2017-11-01
v3.7,portaudio-dev,19-r1,2017-10-31
v3.7,openjpeg,2.3.0-r2,2019-03-14
v3.7,perl-test-number-delta,1.06-r0,2017-10-31
v3.7,rrdtool-cgi,1.5.6-r3,2017-12-03
v3.7,mailcap-doc,2.1.48-r0,2017-10-31
v3.7,sudo-dev,1.8.21_p2-r1,2017-10-31
v3.7,mdocml,1.14.3-r0,2017-10-31
v3.7,msmtp-doc,1.6.6-r2,2017-11-09
v3.7,perdition-doc,1.18-r10,2017-11-09
v3.7,elfutils-dev,0.168-r1,2017-10-31
v3.7,acf-dovecot,0.6.0-r2,2017-11-07
v3.7,libquvi-dev,0.9.4-r3,2017-11-01
v3.7,dialog,1.3.20170509-r0,2017-10-31
v3.7,xf86-video-qxl-doc,0.1.5-r3,2017-11-07
v3.7,perl-dbd-sqlite,1.54-r1,2017-10-31
v3.7,nagios-plugins-fping,2.2.1-r3,2017-11-10
v3.7,pango-doc,1.40.14-r1,2018-11-06
v3.7,gcr-lang,3.20.0-r1,2017-11-07
v3.7,db-dev,5.3.28-r0,2017-10-31
v3.7,cutter,1.04-r0,2017-10-31
v3.7,gnokii-smsd-pgsql,0.6.31-r6,2017-11-07
v3.7,xen-libs,4.9.4-r1,2019-05-17
v3.7,fftw-double-libs,3.3.6p2-r0,2017-10-31
v3.7,transmission,2.92-r8,2017-11-17
v3.7,lxdm,0.5.3-r1,2017-11-07
v3.7,harfbuzz-dev,1.6.3-r0,2017-10-31
v3.7,libcroco-dev,0.6.12-r1,2019-07-22
v3.7,rabbitmq-c,0.8.0-r3,2017-11-09
v3.7,perl-list-utilsby,0.10-r0,2017-10-31
v3.7,perl-php-serialization,0.34-r1,2017-10-31
v3.7,ruby-net-telnet,2.4.10-r0,2020-10-03
v3.7,nghttp2-doc,1.39.2-r0,2019-09-11
v3.7,lua-augeas,0.1.2-r3,2017-10-31
v3.7,a52dec,0.7.4-r6,2017-11-07
v3.7,procmail,3.22-r3,2017-12-13
v3.7,lua-xml,130610-r5,2017-10-31
v3.7,vanessa_logger-dev,0.0.10-r0,2017-10-31
v3.7,lua5.3-sql-postgres,2.3.5-r1,2017-10-31
v3.7,lua-ossl,20171028-r1,2017-11-09
v3.7,postgrey,1.37-r0,2017-10-31
v3.7,openldap-back-sock,2.4.48-r0,2019-08-27
v3.7,device-mapper,2.02.175-r0,2017-10-31
v3.7,py2-pynacl,1.2.0-r0,2017-11-07
v3.7,squid-lang-ar,3.5.27-r1,2019-07-11
v3.7,cracklib-dev,2.9.6-r0,2017-10-31
v3.7,boost-graph,1.62.0-r5,2017-10-31
v3.7,rrdtool-dev,1.5.6-r3,2017-12-03
v3.7,faad2,2.9.0-r0,2019-10-24
v3.7,zip-doc,3.0-r4,2017-10-31
v3.7,hwdata-oui,0.305-r0,2017-10-31
v3.7,gtkspell-dev,2.0.16-r6,2017-11-07
v3.7,dovecot-pigeonhole-plugin-extdata,2.2.36.4-r0,2019-08-29
v3.7,ncdu-doc,1.12-r0,2017-11-01
v3.7,tevent-dev,0.9.34-r0,2017-11-24
v3.7,py-snowballstemmer,1.2.1-r1,2017-10-31
v3.7,mrxvt,0.5.4-r7,2017-10-31
v3.7,lua5.2-socket,3.0_rc1_git20160306-r2,2017-10-31
v3.7,epris,0.2-r4,2017-10-31
v3.7,gnokii-lang,0.6.31-r6,2017-11-07
v3.7,perl-data-page,2.02-r1,2017-11-01
v3.7,lua5.1-subprocess,0.0.20141229-r2,2017-10-31
v3.7,gst-plugins-ugly,1.12.3-r0,2017-11-07
v3.7,irssi-proxy,1.0.8-r0,2019-07-04
v3.7,thunar,1.6.12-r0,2017-11-07
v3.7,ffmpeg-libs,3.4-r1,2017-11-07
v3.7,librsvg,2.40.19-r0,2017-11-07
v3.7,ppp-l2tp,2.4.7-r5,2017-10-31
v3.7,dtach,0.9-r0,2017-10-31
v3.7,libseccomp,2.3.2-r1,2018-02-28
v3.7,xf86-video-savage,2.3.9-r0,2017-11-07
v3.7,xf86-input-keyboard-doc,1.9.0-r0,2017-11-07
v3.7,zfs-hardened,4.9.65-r1,2017-11-27
v3.7,libressl-dev,2.6.5-r0,2018-06-15
v3.7,py3-sphinx_rtd_theme,0.2.4-r0,2017-10-31
v3.7,patchutils-doc,0.3.4-r0,2017-11-01
v3.7,elinks-lang,0.13-r4,2017-11-09
v3.7,audacious-dbg,3.9-r0,2017-11-07
v3.7,perl-plack-doc,1.0033-r0,2017-11-13
v3.7,font-schumacher-misc,1.1.2-r0,2017-11-01
v3.7,libvirt-static,5.5.0-r0,2019-07-03
v3.7,xcmiscproto-doc,1.2.2-r2,2017-10-31
v3.7,make,4.2.1-r0,2017-10-31
v3.7,py2-flask-oauthlib,0.9.3-r2,2017-11-01
v3.7,mdadm,4.0-r0,2017-10-31
v3.7,squid-lang-bg,3.5.27-r1,2019-07-11
v3.7,freeswitch-perl,1.6.19-r0,2017-11-13
v3.7,perl-mime-lite-doc,3.030-r1,2017-11-01
v3.7,lua-lustache-common,1.3.1-r1,2017-10-31
v3.7,gc,7.6.0-r1,2017-10-31
v3.7,upower-lang,0.99.6-r0,2017-11-07
v3.7,py-alabaster,0.7.10-r0,2017-10-31
v3.7,perl-dbi-doc,1.637-r0,2017-10-31
v3.7,lua5.3-ossl,20171028-r1,2017-11-09
v3.7,lua-yaml,1.1.2-r1,2017-10-31
v3.7,mesa-dri-nouveau,17.2.4-r1,2017-11-15
v3.7,highlight,3.41-r0,2017-11-30
v3.7,tslib,1.14-r0,2017-11-13
v3.7,openldap-back-monitor,2.4.48-r0,2019-08-27
v3.7,eudev-netifnames,3.2.4-r1,2017-10-31
v3.7,perl-mail-spf,2.9.0-r2,2017-11-01
v3.7,perl-module-scandeps-doc,1.24-r0,2017-11-10
v3.7,py-wtforms,2.1-r0,2017-10-31
v3.7,sdl2_ttf,2.0.14-r1,2017-11-10
v3.7,libnotify,0.7.7-r0,2017-11-07
v3.7,dnstop,20140915-r3,2017-10-31
v3.7,uwsgi-symcall,2.0.17-r0,2018-03-27
v3.7,gvfs-dev,1.34.1-r1,2019-07-22
v3.7,goffice-lang,0.10.36-r0,2017-11-23
v3.7,openldap-overlay-translucent,2.4.48-r0,2019-08-27
v3.7,xfce4-battery-plugin-lang,1.0.5-r2,2017-11-07
v3.7,sqsh,2.5.16.1-r2,2017-11-01
v3.7,xorg-server-dbg,1.19.5-r1,2018-10-29
v3.7,py3-nose,1.3.7-r2,2017-11-01
v3.7,perl-boolean,0.46-r0,2017-10-31
v3.7,atf,0.21-r1,2017-10-31
v3.7,gtkmm-dev,2.24.5-r0,2017-11-07
v3.7,libvirt-uml,5.5.0-r0,2019-07-03
v3.7,luajit-dev,2.1.0_beta3-r0,2017-10-31
v3.7,mariadb-client-libs,10.1.41-r0,2019-08-07
v3.7,libwbclient,4.7.6-r3,2019-04-17
v3.7,nagios,3.5.1-r4,2017-11-01
v3.7,lua-gversion,0.2.0-r1,2017-10-31
v3.7,alsaconf,1.1.4-r0,2017-10-31
v3.7,busybox-extras,1.27.2-r11,2018-06-06
v3.7,font-vollkorn,4.015-r0,2017-11-06
v3.7,mosquitto-doc,1.4.15-r2,2019-07-17
v3.7,libgmpxx,6.1.2-r1,2017-10-31
v3.7,quagga-dev,1.2.4-r0,2018-02-20
v3.7,qemu-system-microblazeel,2.10.1-r3,2018-02-27
v3.7,mc-lang,4.8.20-r0,2017-11-28
v3.7,abiword-plugin-kword,3.0.2-r1,2017-11-07
v3.7,abiword-plugin-presentation,3.0.2-r1,2017-11-07
v3.7,dahdi-linux-hardened,4.9.65-r1,2017-11-27
v3.7,py2-flask,0.12.2-r1,2017-11-01
v3.7,lua5.2-yaml,1.1.2-r1,2017-10-31
v3.7,nagios-plugins-mysql,2.2.1-r3,2017-11-10
v3.7,xfsprogs-dev,4.14.0-r1,2018-06-06
v3.7,devicemaster-linux-hardened,4.9.65-r1,2017-11-27
v3.7,sgdisk,1.0.3-r0,2017-11-01
v3.7,dri3proto,1.0-r2,2017-10-31
v3.7,aspell-lang,0.60.6.1-r13,2019-10-31
v3.7,perl-server-starter,0.15-r1,2017-11-13
v3.7,fltk-fluid,1.3.4-r0,2017-11-07
v3.7,libgssglue,0.4-r0,2017-10-31
v3.7,appstream-glib-dev,0.6.3-r0,2017-11-07
v3.7,qemu-system-x86_64,2.10.1-r3,2018-02-27
v3.7,lua-optarg,0.2-r1,2017-10-31
v3.7,collectd-log_logstash,5.7.2-r0,2017-11-07
v3.7,postfix-stone,3.2.4-r1,2017-11-10
v3.7,libinput-libs,1.9.2-r0,2017-11-21
v3.7,s6-linux-utils-doc,2.4.0.1-r0,2017-10-31
v3.7,xfce4-power-manager,1.6.0-r2,2017-11-07
v3.7,lua5.1-struct,0.2-r2,2017-11-01
v3.7,qemu-ppc64,2.10.1-r3,2018-02-27
v3.7,collectd-network,5.7.2-r0,2017-11-07
v3.7,perl-dist-checkconflicts-doc,0.11-r0,2017-10-31
v3.7,perl-dist-checkconflicts-doc,0.11-r0,2017-11-01
v3.7,perl-apache-logformat-compiler,0.32-r0,2017-10-31
v3.7,clamsmtp-doc,1.10-r15,2017-10-31
v3.7,perl-string-shellquote,1.04-r0,2017-11-01
v3.7,lua5.1-lustache,1.3.1-r1,2017-10-31
v3.7,autoconf-doc,2.69-r0,2017-10-31
v3.7,perl-clone,0.39-r1,2017-10-31
v3.7,lua5.3-maxminddb,0.1-r1,2017-11-01
v3.7,perl-parse-recdescent,1.967015-r0,2017-10-31
v3.7,fftw-doc,3.3.6p2-r0,2017-10-31
v3.7,libxcomposite-doc,0.4.4-r1,2017-10-31
v3.7,bluez-bccmd,5.47-r3,2017-11-07
v3.7,py3-libvirt,3.9.0-r0,2017-11-07
v3.7,dovecot-ldap,2.2.36.4-r0,2019-08-29
v3.7,ruby-io-console,2.4.10-r0,2020-10-03
v3.7,openntpd-doc,6.2_p3-r0,2017-11-14
v3.7,snappy-dbg,1.1.4-r2,2017-10-31
v3.7,lua5.2-openrc,0.2-r2,2017-11-01
v3.7,acf-openvpn,0.11.1-r2,2017-11-07
v3.7,qemu-system-nios2,2.10.1-r3,2018-02-27
v3.7,lua5.1-lzmq,0.4.4-r0,2017-10-31
v3.7,kamailio-ldap,5.0.7-r0,2018-07-30
v3.7,redis,4.0.14-r0,2019-07-30
v3.7,libpcrecpp,8.41-r1,2017-10-31
v3.7,perl-inline-c,0.76-r0,2017-10-31
v3.7,paxctl-doc,0.9-r0,2017-11-01
v3.7,lighttpd-mod_webdav,1.4.48-r0,2017-11-29
v3.7,py-larch,1.20131130-r1,2017-11-01
v3.7,gnokii-smsd-sqlite,0.6.31-r6,2017-11-07
v3.7,cjdns-doc,20-r1,2017-11-13
v3.7,avahi-ui-tools,0.6.31-r7,2017-11-07
v3.7,libsoup-doc,2.60.2-r0,2017-10-31
v3.7,libjpeg-turbo-utils,1.5.3-r3,2019-07-22
v3.7,gtk+,2.24.31-r0,2017-11-30
v3.7,libnfsidmap,0.25-r1,2017-11-01
v3.7,geoip-dev,1.6.11-r0,2017-10-31
v3.7,uwsgi-tuntap,2.0.17-r0,2018-03-27
v3.7,sic-doc,1.2-r0,2017-10-31
v3.7,scanelf,1.2.2-r1,2017-10-31
v3.7,libxfce4util-dev,4.12.1-r4,2017-10-31
v3.7,perl-digest-hmac,1.03-r0,2017-10-31
v3.7,freeswitch-timezones,1.6.19-r0,2017-11-13
v3.7,unfs3,0.9.22-r4,2017-11-01
v3.7,py3-dateutil,2.6.1-r0,2017-10-31
v3.7,usbredir-dev,0.7.1-r0,2017-11-03
v3.7,apr,1.6.3-r0,2017-10-31
v3.7,perl-struct-dumb-doc,0.07-r0,2017-10-31
v3.7,openresolv-doc,3.9.0-r0,2017-10-31
v3.7,mousepad,0.4.0-r2,2017-11-07
v3.7,perl-test2-plugin-nowarnings-doc,0.06-r0,2017-11-13
v3.7,spamassassin,3.4.1-r8,2017-11-01
v3.7,py3-snowballstemmer,1.2.1-r1,2017-10-31
v3.7,newsbeuter,2.9-r6,2017-11-10
v3.7,mwm,2.3.4-r2,2017-11-01
v3.7,lua-crypto-dev,0.3.2-r5,2017-11-09
v3.7,libxcursor,1.1.15-r0,2017-11-29
v3.7,libgcrypt,1.8.3-r2,2019-11-20
v3.7,libmount,2.31.1-r0,2018-11-06
v3.7,tcl-tls,1.7.10-r2,2017-11-09
v3.7,abiword-plugin-pdf,3.0.2-r1,2017-11-07
v3.7,bigreqsproto,1.1.2-r3,2017-10-31
v3.7,printproto,1.0.5-r2,2017-11-01
v3.7,fontconfig,2.12.6-r0,2017-10-31
v3.7,bitchx,1.2.1-r7,2017-11-09
v3.7,nginx-mod-http-lua,1.12.2-r4,2018-11-21
v3.7,lua5.3-lxc,2.1.1-r3,2018-08-06
v3.7,lua5.1-ossl,20171028-r1,2017-11-09
v3.7,libsoup-lang,2.60.2-r0,2017-10-31
v3.7,libmodplug-doc,0.8.9.0-r0,2017-10-31
v3.7,perl-html-tree,5.07-r0,2017-10-31
v3.7,ruby-dev,2.4.10-r0,2020-10-03
v3.7,xen-dev,4.9.4-r1,2019-05-17
v3.7,xfconf-dev,4.12.1-r2,2017-11-07
v3.7,dzen-gadgets,0.9.5-r3,2017-11-04
v3.7,perl-carp-clan,6.06-r1,2017-10-31
v3.7,mdocml-dev,1.14.3-r0,2017-10-31
v3.7,sdl2-dev,2.0.10-r0,2019-07-26
v3.7,mtr,0.92-r0,2017-11-07
v3.7,ruby-power_assert,2.4.10-r0,2020-10-03
v3.7,perl-fcgi-procmanager,0.28-r0,2017-11-28
v3.7,udisks-lang,1.0.5-r3,2017-11-07
v3.7,sems-speex,1.6.0-r6,2017-11-09
v3.7,libical,2.0.0-r2,2017-10-31
